datetime,uc01,uc02,uc03,uc04
28.03.2019 8:00,530.5858108300192,489.4343460790096,443.81916211377484,499.4362993975963
28.03.2019 9:00,2826.7924606431598,2558.006113052376,2282.9539861774065,2488.852876072356
28.03.2019 10:00,3003.3781868120154,2660.7365415308186,2312.192462665481,2673.696803069284
28.03.2019 11:00,3254.2083175304992,2821.241064888415,2381.196429295336,2813.3712234484537
28.03.2019 12:00,3378.9917263163134,2973.7954361642896,2488.2130248807803,2731.1564205902782
28.03.2019 13:00,3442.0920542734275,2966.661014060493,2600.4039967140516,3054.0718999605274
28.03.2019 14:00,3710.5334746686804,3161.5922563736367,2395.9389901162053,3273.2669046624296
28.03.2019 15:00,4259.039462171171,3581.027176262349,2687.0113747564224,3450.3705962629765
28.03.2019 16:00,4740.589842052582,3919.131665211695,2780.1699322867717,3897.7836833018964
28.03.2019 17:00,5169.261078660569,4143.746283297247,2984.064863422512,3775.8909064390573
28.03.2019 18:00,5144.515951344674,4107.567639613271,3371.7864656424545,3529.7949787867155
28.03.2019 19:00,4782.360829679231,4027.3134611294936,3388.678401517526,3339.4113088407257
28.03.2019 20:00,4577.955790624814,3765.50567950085,2928.505082302375,3274.009121396706
28.03.2019 21:00,4109.60777406213,3435.559465053626,3018.1200908976557,3142.6627832956865
28.03.2019 22:00,3916.0065765121853,3269.3142567855584,2627.430304063696,3009.233984921728
28.03.2019 23:00,3747.8138043817526,3252.9869788567585,2700.8271969715215,2772.361808043769
29.03.2019 0:00,3338.2867761634507,2941.373301358019,2707.4620496307457,2521.818336851046
29.03.2019 1:00,2958.8010309256324,2644.667300865486,2418.777504239482,2335.24259064226
29.03.2019 2:00,2576.8893095939898,2387.495156094831,2443.6587533753927,2158.688970235884
29.03.2019 3:00,2269.3494185553336,2182.4563963036085,2234.854170767025,2115.150152181688
29.03.2019 4:00,2224.6127534509715,2157.6449687542863,2100.7712424092806,2186.951239383661
29.03.2019 5:00,2312.9284497209796,2213.5274892567422,2068.829510064477,2200.723219140385
29.03.2019 6:00,2400.485933629355,2283.0402828900433,2092.6615552323738,2282.1261860618083
29.03.2019 7:00,2491.53436381624,2327.0357630179674,2168.5080273915,2312.759562282481
29.03.2019 8:00,2571.783673555784,2395.0157597688876,2170.3047674461695,2389.1669446139363
29.03.2019 9:00,2765.956665278998,2520.108261049459,2197.5450547352175,2576.8466226982828
29.03.2019 10:00,2998.9584352486527,2721.7831161210975,2304.717506293181,2660.3925412041135
29.03.2019 11:00,3233.5964006841355,2870.366171688476,2442.7823737502367,2725.047447739989
29.03.2019 12:00,3393.4027732746817,2982.6009222006937,2550.7101322631975,2908.093780738398
29.03.2019 13:00,3637.0704777060855,3087.347022478743,2551.3702886774563,2995.0070619010285
29.03.2019 14:00,3752.5200826944674,3166.216229085154,2470.7813757369886,3119.441947816884
29.03.2019 15:00,4274.9954026473015,3580.037607475328,2733.5211528116533,3493.0205572861582
29.03.2019 16:00,4802.184391029694,3928.961812477877,2703.732373038276,3737.681465908452
29.03.2019 17:00,5038.871152752265,4089.5442519388207,3121.8736426532823,3515.8711328937384
29.03.2019 18:00,4906.404610026044,4023.197838335354,3224.2498971062896,3530.102588928704
29.03.2019 19:00,4557.084235194407,3730.323312863482,2863.314107154782,3263.6355704383186
29.03.2019 20:00,4137.50160169712,3531.4145034023804,3034.194374012252,3181.0832908239563
29.03.2019 21:00,3962.1264962378955,3372.0079690463704,2876.762984351497,2983.901333694588
29.03.2019 22:00,3811.773245173076,3239.8959912990153,2689.3004821853624,3053.4469878649506
29.03.2019 23:00,3710.8029916044034,3173.0969294578363,2527.3955176479794,2762.244238329635
30.03.2019 0:00,3485.70072745593,3000.574043256587,2592.471026215516,2803.603739029226
30.03.2019 1:00,3386.6639892707535,2969.9431483185244,2499.9796117843266,2502.321253539781
30.03.2019 2:00,2939.1211670123275,2666.674521878619,2391.28842178082,2354.640532523076
30.03.2019 3:00,2618.062546334145,2422.6406182080364,2340.4886023437907,2250.5155437817934
30.03.2019 4:00,2441.069366510228,2303.266725116165,2230.985877497398,2240.5136487490904
30.03.2019 5:00,2465.8075354169155,2330.347209047623,2127.3618137909148,2415.395258035992
30.03.2019 6:00,2695.34449538907,2488.116044145154,2138.79184563186,2492.4762350537517
30.03.2019 7:00,2834.2878310068377,2570.801866510043,2216.958035651301,2546.477360539051
30.03.2019 8:00,3023.2045722647226,2707.081524836758,2378.3740331450376,2667.882544395354
30.03.2019 9:00,3304.182430546911,2913.9183409636644,2451.9340925084025,2828.4731710943884
30.03.2019 10:00,3704.7311898451453,3171.502939004891,2586.7773662491045,3081.3439059329658
30.03.2019 11:00,3948.913659384022,3331.8377915754954,2519.9200814486467,3240.500888801099
30.03.2019 12:00,4314.732945111707,3511.2670712668387,2616.6982245715526,3325.028778777735
30.03.2019 13:00,4475.767785151847,3606.340152953684,2890.0928807833207,3368.073050419401
30.03.2019 14:00,4668.993638400887,3848.293052885729,2701.1263073129317,3402.9350478396773
30.03.2019 15:00,4785.746728199349,3905.0199437676774,3214.7323888170345,3518.775547143743
30.03.2019 16:00,4971.689676650894,3970.046143211268,3126.5709064241782,3876.5759313804515
30.03.2019 17:00,5178.042550065744,4124.101593969334,3232.4627477108943,3647.549753971569
30.03.2019 18:00,5313.979997435843,4370.207821808264,3184.104607349407,3917.503150436323
30.03.2019 19:00,5286.985068377897,4311.960765301863,3016.9500548739816,3590.30150112291
30.03.2019 20:00,4769.985390697563,3903.342256355335,3274.467778377403,3259.833982327767
30.03.2019 21:00,4436.669156351031,3776.1797168448697,2815.9012468130068,3265.6215806180858
30.03.2019 22:00,4220.40553961464,3514.1871349113367,2762.2524280762977,3155.801165540778
30.03.2019 23:00,4064.110846701943,3382.242855015641,2821.372314783648,2759.4858850836445
31.03.2019 0:00,4039.7557939558437,3397.4877988663147,2868.417548773072,3031.2136162949073
31.03.2019 1:00,3767.665083792513,3165.2400976573913,2756.587716117099,2793.929788412618
31.03.2019 2:00,3289.813233703537,2930.2342148723624,2602.7210793438826,2522.6983084022304
31.03.2019 3:00,2891.476116126888,2641.376620812078,2488.4821473621278,2363.8513079389018
31.03.2019 4:00,2650.0794976928078,2450.9678587144203,2268.9849031649264,2370.6888213996876
31.03.2019 5:00,2673.0900128826984,2461.198048442974,2205.975472465488,2501.8546058053953
31.03.2019 6:00,2837.0183440483147,2580.0935628580723,2193.1933590137055,2571.4865715184505
31.03.2019 7:00,2950.2842876172563,2658.0601579539884,2332.746131125676,2697.6385543451443
31.03.2019 8:00,3186.273734378602,2804.526352640781,2387.1448931393033,2923.0322603979694
31.03.2019 9:00,3611.631525744232,3052.3050735176867,2456.7337134770464,3032.6604026362147
31.03.2019 10:00,3932.34334276766,3363.7889052493656,2685.1324535839963,3330.4642707385638
31.03.2019 11:00,4177.908104891033,3549.386331613757,2849.2117175431467,3362.804682659872
31.03.2019 12:00,4394.84931051514,3571.7320461585377,2630.013367138209,3207.889820552814
31.03.2019 13:00,4408.7266821419,3635.361724246769,2697.4934898220563,3477.4975620222735
31.03.2019 14:00,4646.237363963905,3811.2858067869183,2800.736474943497,3730.229308159399
31.03.2019 15:00,5051.192298367561,4088.9553664652763,2987.9988433381395,4074.679431384201
31.03.2019 16:00,5546.664619379813,4408.259752784123,2933.03076695306,4101.136776640347
31.03.2019 17:00,5807.41366966863,4587.994575280553,3059.8534613706342,3862.512925628538
31.03.2019 18:00,5706.487788184626,4510.8222073625775,3587.0728598792293,3866.367561977507
31.03.2019 19:00,5366.31926441555,4291.536757842021,3307.0006357709362,3740.329115695421
31.03.2019 20:00,5337.093748284033,4298.78574108598,3083.233756103,3714.6734191120413
31.03.2019 21:00,5095.413100089374,4176.064773943553,3343.4348229025036,3620.07409755875
31.03.2019 22:00,4757.514185009941,3921.1476478115446,3351.3665508450126,3399.173640902176
31.03.2019 23:00,4431.0125740173335,3740.214867724114,2934.7766584893616,3112.786167886544
01.04.2019 0:00,3979.1439183919597,3351.0796397297386,2790.8350315408256,2919.8820128729217
01.04.2019 1:00,3545.1855511397994,3012.7810535684334,2676.2904583840054,2640.675648400035
01.04.2019 2:00,3133.289897859504,2799.388366987232,2459.2298760122685,2451.244454340464
01.04.2019 3:00,2782.1114090558694,2557.0694799894463,2347.5395226993996,2340.617953939683
01.04.2019 4:00,2615.6335981804473,2436.4398999115974,2346.0066788654613,2407.3357259397717
01.04.2019 5:00,2651.642465950839,2451.81587802002,2270.8991843361127,2411.7196289375556
01.04.2019 6:00,2754.816114907143,2536.1809049312214,2231.887337808277,2394.538358373498
01.04.2019 7:00,2784.3426428333687,2523.662773669661,2248.8790856607766,2506.852913246925
01.04.2019 8:00,2837.4409513936744,2576.7551753207,2232.952656377149,2548.0480481796503
01.04.2019 9:00,3012.7573547831344,2712.634486054922,2357.5675888229557,2707.592148217821
01.04.2019 10:00,3265.639615907719,2837.6296079797403,2379.2116273148818,2872.9816653882854
01.04.2019 11:00,3449.2549514819148,3042.6141249128405,2475.0469400910943,3312.303787331257
01.04.2019 12:00,4406.379522713887,3613.8602671301223,2660.085370264404,3248.4193733840007
01.04.2019 13:00,4439.909832748575,3728.087913712948,3109.803826646612,3589.562632888152
01.04.2019 14:00,4628.905620254836,3796.2115683284273,2984.931317442095,3622.6604071903685
01.04.2019 15:00,5250.021896004026,4131.141544158007,3235.3372260786277,4008.4758426579547
01.04.2019 16:00,5580.780172467103,4449.51256009432,3437.774458686657,4198.2916525558085
01.04.2019 17:00,5874.000251128514,4647.084541843781,3464.8003091040964,4339.645314968435
01.04.2019 18:00,5799.7452793104,4691.10771816949,3763.99209871356,3997.7027877048167
01.04.2019 19:00,5550.503573392767,4348.434550424334,3366.7351684046416,3716.967481501318
01.04.2019 20:00,5188.705238362891,4241.563136933801,3249.7405259275893,3417.368583276488
01.04.2019 21:00,4764.908387438611,3941.6064189457175,3154.6900566960976,3513.544994471875
01.04.2019 22:00,4607.589405442788,3761.0352720097917,2815.126087334847,3304.1439916829886
01.04.2019 23:00,4267.13578102455,3642.5131142482774,3053.1254657303334,3135.7020687835243
02.04.2019 0:00,3685.969483448773,3184.9057103777695,2767.0172418914167,2789.035184973758
02.04.2019 1:00,3314.1588506610296,2880.62516940729,2530.6959028051197,2474.711625867214
02.04.2019 2:00,2879.255623856382,2577.1779247388977,2369.6031975130422,2283.0585372063138
02.04.2019 3:00,2553.66541416213,2387.062164820145,2322.8418421061615,2209.8570762024074
02.04.2019 4:00,2433.7738673683325,2302.1917877641067,2256.0148212274657,2259.0115164289914
02.04.2019 5:00,2487.7152208220955,2347.2438490916848,2165.629584492159,2337.009784882772
02.04.2019 6:00,2609.180337295496,2416.1695467453296,2220.630794002925,2303.80890890039
02.04.2019 7:00,2583.9274183063726,2399.754742072965,2255.0440117425264,2366.3812130708466
02.04.2019 8:00,2700.8209664067085,2488.5322343727967,2180.6823605149393,2461.169152363146
02.04.2019 9:00,2851.9302806816454,2572.594869109432,2266.10968556061,2538.4821031199094
02.04.2019 10:00,3093.8197228625572,2709.675204792512,2317.1925177044873,2706.786982484424
02.04.2019 11:00,3248.213785236695,2894.3146276465886,2334.571406555631,2871.4970103490386
02.04.2019 12:00,3395.49953798187,3000.032524182814,2415.0034961008555,2857.521654003135
02.04.2019 13:00,3619.345204952303,3158.7417996234285,2406.320006546398,3186.3622350053874
02.04.2019 14:00,3960.781710310016,3393.4063841456154,2591.5998771325008,3352.3304849243204
02.04.2019 15:00,4516.351050213783,3696.680375245997,2683.5626233216603,3551.649869763988
02.04.2019 16:00,5129.387360544008,4070.184162625709,2956.719118084848,4062.295131345732
02.04.2019 17:00,5374.332059432827,4302.40357238328,3006.384217870787,3975.724748341492
02.04.2019 18:00,5356.235741503142,4314.522105246835,3202.8067761848597,3801.5452065459767
02.04.2019 19:00,5091.928626536403,4125.7227164121305,3201.012285188433,3615.0475330904155
02.04.2019 20:00,4680.621232264766,3928.297807909489,3189.7481781614542,3257.3938004952674
02.04.2019 21:00,4515.880164367578,3786.554333443693,3027.922176534688,3183.877248627755
02.04.2019 22:00,4320.104424147285,3521.130156410991,2811.302464334076,3232.7141898139644
02.04.2019 23:00,4012.384801874844,3435.3026852136577,2748.487560530725,2974.335224604825
03.04.2019 0:00,3482.8834035474365,3005.5356792975494,2606.449860335678,2553.729618753607
03.04.2019 1:00,3042.54053076954,2709.487561863363,2596.157819631221,2352.0504066344433
03.04.2019 2:00,2686.282521799543,2480.788562679694,2374.191839568463,2076.38368147397
03.04.2019 3:00,2139.1575131602517,2096.3065132078714,2251.212917486097,2000.0
03.04.2019 4:00,2000.0,2000.0,2055.8690404130293,2126.9125343495066
03.04.2019 5:00,2218.803620767012,2156.832534434531,2000.0,2249.249323420863
03.04.2019 6:00,2420.0143069749133,2290.616088814841,2078.8915001013033,2250.4452363187775
03.04.2019 7:00,2415.7937833215947,2278.15241076779,2190.9000989299884,2290.3463655703795
03.04.2019 8:00,2523.5625580373826,2357.135893032921,2133.5117135429264,2437.0573506161686
03.04.2019 9:00,2732.1960145657486,2519.3233490149405,2150.147124638697,2557.446460688978
03.04.2019 10:00,2943.3409680197437,2626.3450851561174,2280.5744223390616,2725.789452642034
03.04.2019 11:00,3205.3527655609387,2809.2565136966496,2292.171555819341,2713.8656431389895
03.04.2019 12:00,3323.850655954092,2925.025203886136,2357.4165087519486,2746.6711067808624
03.04.2019 13:00,3528.3586456321996,3011.086235203229,2601.1443526890557,2900.4696501809995
03.04.2019 14:00,3865.9489249833687,3246.4549588413483,2532.6639229296,3177.725641786664
03.04.2019 15:00,4367.676021926559,3610.808481006412,2582.931783107422,3506.6245502763995
03.04.2019 16:00,4870.470488884841,3928.112565504497,2919.288627228947,3928.6387279525015
03.04.2019 17:00,5271.362228211952,4258.014255866101,3013.640409220633,3839.203398750871
03.04.2019 18:00,5204.669707355044,4130.069790352705,3359.890913297446,3575.9844535467464
03.04.2019 19:00,4747.383561302197,3892.0349796269893,3042.9961377152335,3416.1738505260996
03.04.2019 20:00,4627.937225614009,3744.488469681379,2969.6467978848896,3117.2449055085863
03.04.2019 21:00,4183.447481538961,3536.2688659185274,2947.4178417280905,3054.6914322693365
03.04.2019 22:00,3994.5491329674824,3370.005383200949,2739.5245256543226,3070.8236577982516
03.04.2019 23:00,3848.4042908138476,3238.155773480324,2684.6594310036016,2889.8713313392154
04.04.2019 0:00,3420.425371693854,2982.3179297738902,2690.12075247945,2552.1593317463426
04.04.2019 1:00,2981.4953031189652,2686.2151918555574,2456.343441542971,2370.8855001747966
04.04.2019 2:00,2636.7187858583284,2438.038487412688,2411.302703394591,2144.5795381053535
04.04.2019 3:00,2253.694002989536,2179.7184580453604,2278.283713838433,2128.005121806236
04.04.2019 4:00,2214.4511088630006,2146.794832581536,2103.685684863079,2183.6554575361897
04.04.2019 5:00,2332.468207449468,2236.0794907690233,2070.4439984531687,2255.2280999614736
04.04.2019 6:00,2477.8474712113466,2317.947165272613,2133.99668040307,2262.0059912600464
04.04.2019 7:00,2505.198655609951,2359.7432022388534,2214.4935956374143,2336.8946368508537
04.04.2019 8:00,2624.776197002657,2459.567571129948,2219.6170666012936,2501.701037332379
04.04.2019 9:00,2831.878659854286,2583.9825656708895,2273.753814684789,2505.904843585748
04.04.2019 10:00,3017.1764207388233,2680.005315067365,2256.004679672054,2666.1103400536044
04.04.2019 11:00,3242.632274710033,2845.182286077124,2436.9065317872246,2674.5725804205595
04.04.2019 12:00,3332.7957353988227,2941.449560868419,2500.9657479782263,2694.4781876811185
04.04.2019 13:00,3403.120131360258,2936.8347476057734,2559.02126373373,2951.006372093864
04.04.2019 14:00,3705.434656014112,3162.697480340222,2550.552285898082,3273.9690618714376
04.04.2019 15:00,4249.901885976624,3542.6863892673437,2622.4160990529735,3622.6594988509587
04.04.2019 16:00,4691.028187684037,3922.092784258378,2917.97471612066,3620.8213879559107
04.04.2019 17:00,5135.665787971072,4143.130232416639,3053.1028087195623,3647.5195585311267
04.04.2019 18:00,5116.1928183319005,4201.893278453078,2921.9674526687068,3672.899832465383
04.04.2019 19:00,4799.495079329834,3893.669207489618,3327.7577569919276,3345.5832374958654
04.04.2019 20:00,4572.269479546756,3691.2344677947813,3103.415799717247,3257.127192810315
04.04.2019 21:00,4090.5772732893006,3516.095880652965,3061.855170551135,3104.1307978072145
04.04.2019 22:00,3916.25848403713,3242.9105522040763,2682.4673424974176,2970.3120811323342
04.04.2019 23:00,3718.5824713367165,3218.52506778767,2552.768848279397,2782.140615814875
05.04.2019 0:00,3339.23621019105,2924.288334105858,2665.960279998895,2546.303691078897
05.04.2019 1:00,2944.1622278307555,2677.7492417028934,2487.8646573555066,2342.926086897815
05.04.2019 2:00,2573.6166244731357,2389.8043493766127,2387.26219548115,2147.0479233229394
05.04.2019 3:00,2267.502106181309,2176.24304690223,2163.0254972053335,2119.8999502633687
05.04.2019 4:00,2230.9244542653782,2153.1894991712,2097.619686750739,2161.0347261339857
05.04.2019 5:00,2310.68008108179,2217.14970773319,2067.3974850509017,2200.3118947634116
05.04.2019 6:00,2406.518536434511,2276.4168199468013,2117.2387411737823,2276.4353365021725
05.04.2019 7:00,2482.544372329935,2343.6975978204614,2119.4372742814544,2345.5536703485823
05.04.2019 8:00,2559.557143004354,2391.109176580023,2149.5121010858597,2382.1722346547535
05.04.2019 9:00,2767.2300208664274,2536.3688438367126,2223.7883189102604,2496.981552112022
05.04.2019 10:00,3032.7822503490243,2692.3765622192495,2268.323012633305,2634.039862794366
05.04.2019 11:00,3223.6988318196527,2875.012423562215,2380.278366629456,2729.763174575114
05.04.2019 12:00,3402.7793839798687,2919.288140346762,2374.580175251729,2815.0709102407113
05.04.2019 13:00,3598.414310774575,3117.5128256962853,2395.300152273664,2911.8571006240463
05.04.2019 14:00,3737.8427732040914,3156.187770460124,2702.1179848754036,3309.467707487719
05.04.2019 15:00,849.8660263438214,714.3571344547989,522.4003035742808,719.6793357878657
05.04.2019 16:00,4759.736456681953,3995.940984561264,2856.3949463068966,3760.563425220945
05.04.2019 17:00,4989.308042137204,4000.6521654798225,3088.1523460835037,3739.9583691444445
05.04.2019 18:00,4919.215085638122,4044.4355912171573,3005.2210665417297,3513.924350599923
05.04.2019 19:00,4479.181800571789,3799.4857289766633,2892.341438250218,3128.38217916997
05.04.2019 20:00,4202.383640096483,3551.8968029662556,2966.5163383016143,3002.6603388449057
05.04.2019 21:00,3971.551981045647,3340.665856817047,2981.2332171037897,2970.262323902862
05.04.2019 22:00,3836.5752504641537,3204.8715368861285,2625.750700407473,3021.4492523404633
05.04.2019 23:00,3748.8315473541215,3211.4410378999623,2654.568365844466,2823.030197285838
06.04.2019 0:00,3505.5931862762827,3076.9506313524716,2778.068984395097,2698.821464426167
06.04.2019 1:00,3338.220603733483,2967.7274607751224,2648.086614758331,2518.8529029566107
06.04.2019 2:00,2978.6919291813497,2654.7119895562337,2482.0378269864614,2328.448870442497
06.04.2019 3:00,2617.523486456707,2426.848302100348,2382.762844093629,2227.7247536219897
06.04.2019 4:00,2448.797291598998,2309.4667754579427,2206.497470566793,2277.892012842168
06.04.2019 5:00,2465.4237622402356,2312.8099791343247,2132.3199492964477,2388.877422793494
06.04.2019 6:00,2688.89973272029,2487.6666083669734,2190.4417145161674,2462.3736440287953
06.04.2019 7:00,566.0117755807995,515.8086736167902,456.35672470923794,519.288028187073
06.04.2019 8:00,2995.971243013232,2700.779088643763,2304.361173953191,2805.269188284537
06.04.2019 9:00,3321.6185985819784,2943.893680726972,2351.2861541968955,3023.0498540081526
06.04.2019 10:00,3670.9022170405856,3123.9994244069608,2373.066812075016,3132.160855518059
06.04.2019 11:00,3981.782131729011,3311.5209852564876,2753.6881731925614,3289.068050551744
06.04.2019 12:00,4271.060865034673,3623.133145824289,2595.0050033085117,3320.1692927194063
06.04.2019 13:00,4433.713961355234,3665.046640339712,2705.7767439160666,3470.7848078684774
06.04.2019 14:00,4688.9452151312735,3811.0127040535062,2744.6409548711536,3727.4549620323514
06.04.2019 15:00,4822.008849805825,3899.465540803276,3220.7042066400454,3618.4019830480947
06.04.2019 16:00,4961.310566079672,3980.6481787995544,3066.6474715270833,3683.7883472961657
06.04.2019 17:00,5127.401290861188,4131.275991545282,2976.4445231605323,3662.729255421903
06.04.2019 18:00,5307.395163622876,4356.51779757484,3049.6032152076614,3740.2329424842737
06.04.2019 19:00,5188.347958084263,4161.490656632065,3355.8753553409724,3478.443884032472
06.04.2019 20:00,4740.7241428906245,3954.293238749573,3050.508520375165,3252.557112095569
06.04.2019 21:00,4541.815774789293,3735.9418483582476,3209.29282151597,3397.5125371382055
06.04.2019 22:00,4279.870287938452,3597.8019319265595,2870.5981007340315,3080.7136234361956
06.04.2019 23:00,4045.503804842902,3448.2202322290714,2685.269172232158,2828.058366277329
07.04.2019 0:00,4014.415282294196,3328.3971144629813,2675.460082299766,2970.074064756471
07.04.2019 1:00,3682.2413158785885,3214.5469435179325,2808.0628604797776,2704.050112609144
07.04.2019 2:00,3290.136917045383,2943.688684375952,2505.6288661463495,2454.585332215862
07.04.2019 3:00,2889.2174953754247,2606.1571704508788,2436.0504955672463,2322.4129865018513
07.04.2019 4:00,2642.7936605161813,2434.5443324572625,2394.973470991007,2349.2203318642883
07.04.2019 5:00,2646.8363484037227,2461.4694451320725,2297.6944518613573,2437.2487356978763
07.04.2019 6:00,2842.720608728898,2579.4441014848367,2186.4549893627313,2504.729666468042
07.04.2019 7:00,2971.4044698763255,2683.670293554479,2294.278374791957,2598.4461943261945
07.04.2019 8:00,3179.245455074336,2852.6260133195387,2409.2263916563975,2914.8181753000367
07.04.2019 9:00,3578.3791130028244,3039.766548012537,2361.3839946866447,2977.8964769977306
07.04.2019 10:00,3942.7668845699636,3370.856719559409,2666.8681655471046,3313.7099391128168
07.04.2019 11:00,4251.079913574009,3483.7029691294797,2662.915258503572,3272.6078391516517
07.04.2019 12:00,4410.6867340709,3665.189619630711,2677.243252790726,3467.2950900397245
07.04.2019 13:00,4444.849499900372,3712.16987887947,2932.2442610138105,3486.2071134388916
07.04.2019 14:00,4772.269366570175,3813.018769723294,2744.730762326946,3887.709973668853
07.04.2019 15:00,5127.418885528061,4219.416739934372,2835.294867354525,3907.1131625185258
07.04.2019 16:00,5615.689304535723,4371.2947154877675,3432.731719182167,4178.873851009721
07.04.2019 17:00,5786.906005501398,4673.733506611921,3626.539187574843,4099.104414383368
07.04.2019 18:00,5732.169173884537,4499.7700789741375,3472.188006681066,3911.1705873888723
07.04.2019 19:00,5525.560492001156,4308.194625986131,3683.7387047646316,3973.354816303445
07.04.2019 20:00,5338.163611529075,4294.619758719584,3374.823685337172,3587.1453071693386
07.04.2019 21:00,5104.480374291499,4063.3096078036456,3160.695613470136,3657.6254317708544
07.04.2019 22:00,4806.7565570074785,3858.7875963628553,3254.6503708855944,3393.4051253191615
07.04.2019 23:00,4390.171390723292,3663.177332415843,2999.253824353066,3192.880844293621
08.04.2019 0:00,3999.3645497964,3338.7460173064433,2854.8364435256417,2798.787186017933
08.04.2019 1:00,3560.1505535203887,3036.9742970963653,2639.435214489589,2666.9583065436627
08.04.2019 2:00,3170.1088631111033,2816.939977397488,2521.125701403448,2422.5541803193096
08.04.2019 3:00,2809.9390413267015,2561.8406553253267,2406.000371118138,2314.71394649483
08.04.2019 4:00,2627.8978072242003,2429.008358999006,2298.254149357875,2395.5906874570587
08.04.2019 5:00,2662.7739425181335,2457.30980517964,2187.80756273267,2403.261377239377
08.04.2019 6:00,2792.4992938892296,2519.7866219312673,2216.152792821658,2448.98041179597
08.04.2019 7:00,2770.1271617151097,2547.2434852518086,2221.3507287554307,2460.8365287784864
08.04.2019 8:00,2825.4180497289653,2581.706696301099,2357.595975052603,2559.6201536637664
08.04.2019 9:00,3001.957695466256,2693.3302210324878,2378.3366166865144,2668.3485603368545
08.04.2019 10:00,3264.9084015963817,2875.190925128184,2342.210600664319,2821.7107561637517
08.04.2019 11:00,3497.1567467711366,3047.043734889221,2363.571588453882,3409.768464965533
08.04.2019 12:00,4403.549037432128,3727.0265955411887,2577.6883517096567,3243.8899350909373
08.04.2019 13:00,4414.409869200095,3746.3752979999754,2983.321928955961,3362.0025375306277
08.04.2019 14:00,4742.4797004461525,3831.486758351135,2731.0617473191332,3839.6552761840308
08.04.2019 15:00,5146.557003382415,4196.727371091255,3222.3125753268423,4127.194092554531
08.04.2019 16:00,5692.070179062272,4581.750133783253,3255.0913119404267,4234.6157452652305
08.04.2019 17:00,5938.42583494381,4745.745382905261,3669.538171674054,4190.8907624041085
08.04.2019 18:00,5906.6480032476065,4609.51189576304,3094.2721423543567,3951.037782743557
08.04.2019 19:00,5552.330955050675,4360.060128781983,3531.6112727962486,3734.4501910276977
08.04.2019 20:00,5132.876359776823,4190.560729744291,3515.4958298138395,3585.4240945064575
08.04.2019 21:00,4849.349919481247,3895.0821969997974,3326.3759689065027,3272.8483103109284
08.04.2019 22:00,4588.940826267832,3816.577394100144,3167.37230224991,3184.1764650554046
08.04.2019 23:00,4282.762049389494,3543.986392651158,3045.1243309864685,3149.6222947676188
09.04.2019 0:00,3744.163348972612,3167.92182698929,2926.6044691079574,2761.4463722067885
09.04.2019 1:00,3302.1955127127103,2874.8637044531356,2643.504781966606,2467.1999087477525
09.04.2019 2:00,2853.69960660607,2620.904405680499,2383.8099800124737,2325.2443275458745
09.04.2019 3:00,2558.9592593693833,2383.2019895246335,2354.5551782832126,2249.0639891831497
09.04.2019 4:00,2428.4571961875736,2293.2367765370564,2174.576896423228,2245.4055582159963
09.04.2019 5:00,2479.229913033141,2340.9301507983237,2140.8382115004893,2354.9615182270654
09.04.2019 6:00,2610.161092703491,2404.6754018886477,2165.1856400786023,2302.8166337630682
09.04.2019 7:00,2578.6963967080947,2392.6699556903914,2263.5670355127113,2414.660974474931
09.04.2019 8:00,2709.840624430244,2497.2488024044997,2254.0527385458154,2477.6487855404066
09.04.2019 9:00,2839.0618045193964,2591.215460539017,2307.2691508966277,2559.826405053691
09.04.2019 10:00,3055.397603096057,2734.5690012059163,2326.242440934007,2734.32038156956
09.04.2019 11:00,3232.610341860339,2838.034796639447,2385.9622569698313,2720.6437875225542
09.04.2019 12:00,3464.072965545308,2979.0365511029186,2392.1085029014876,2834.9677602143174
09.04.2019 13:00,3676.693153200055,3132.5611225058897,2508.9999390779126,3174.8572881609616
09.04.2019 14:00,3958.698832289583,3353.388426661446,2627.6592505633357,3419.4085757746197
09.04.2019 15:00,4490.183873374582,3638.6214026302887,2745.5979811729826,3787.734785952279
09.04.2019 16:00,5134.426375628069,4161.093520587183,2876.378516429988,3965.155697967697
09.04.2019 17:00,5367.140906199949,4266.924300412982,2868.9417785264704,3818.8252675308404
09.04.2019 18:00,5440.324753009334,4355.099640220273,3422.3248364710644,3647.3958528456606
09.04.2019 19:00,5134.19846659951,4220.2418814750945,3212.740670569996,3655.0294690389205
09.04.2019 20:00,4711.255355130275,3969.221030640506,3055.8935963415497,3458.8605693166196
09.04.2019 21:00,4565.653692203849,3744.622360934035,2923.2551568707545,3239.177967008455
09.04.2019 22:00,4312.486310992346,3614.5231317005923,2875.8492974667806,3141.579047753975
09.04.2019 23:00,3999.473882227966,3403.165418156629,2723.685664534352,2897.590099307305
10.04.2019 0:00,3481.2822630491664,3057.6441892716884,2806.9484621414936,2629.799540140085
10.04.2019 1:00,3032.3500553396625,2714.938345556752,2440.505938344074,2411.2041027406085
10.04.2019 2:00,2672.5388880026767,2447.0080544425655,2447.870555988021,2082.3909793054886
10.04.2019 3:00,2138.7699296984274,2097.6502543759384,2278.0645771071295,2000.0
10.04.2019 4:00,2000.0,2000.0,2056.1248033930387,2125.405381072045
10.04.2019 5:00,2227.4773353437695,2150.971915756563,2000.0,2258.159429335611
10.04.2019 6:00,2431.565454883862,2297.8418016619958,2078.775934223538,2229.6675581756544
