datetime,UC01,UC02,UC03,UC04,UC05,UC06,UC07,UC08
25.04.2019 14:00,3750.65278864416,3150.354838465594,2568.650143308204,3204.8422785280018,3188.054870347536,3563.1201492119517,2812.98959148312,2963.0157030288865
25.04.2019 15:00,4233.409422269044,3604.8917483514433,2674.558787305481,3562.9102557718397,3598.398008928687,4021.738951155591,3175.057066701783,3344.393443592545
25.04.2019 16:00,4723.722309895585,3817.215145416208,2984.6981561688262,3872.9192620290496,4015.1639634112466,4487.5361944008055,3542.7917324216887,3731.740624817512
25.04.2019 17:00,5057.736100885055,4216.033403696869,3177.2265466282656,3642.711478893103,4299.0756857522965,4804.8492958408015,3793.302075663791,3995.6115196991937
25.04.2019 18:00,5139.998682789304,4164.606428844804,3126.156789059864,3611.459387153093,4368.998880370908,4882.998748649839,3854.9990120919783,4060.598959403551
25.04.2019 19:00,4866.426707261027,3995.3448272311934,3246.2848081453526,3511.250499370028,4136.462701171873,4623.105371897976,3649.8200304457705,3844.4770987362117
25.04.2019 20:00,4577.165810533624,3750.16884895636,2825.124426845712,3084.4659973744447,3890.59093895358,4348.3075200069425,3432.8743579002175,3615.960990321563
25.04.2019 21:00,4121.742188141191,3468.308487643235,2731.9446039304894,3005.7114683716864,3503.4808599200123,3915.655078734131,3091.3066411058935,3256.176328631541
25.04.2019 22:00,3856.480507055729,3310.4840384940208,2704.758841234908,2971.136033605845,3278.0084309973695,3663.6564817029425,2892.360380291797,3046.619600574026
25.04.2019 23:00,3772.880620742575,3237.7282740045493,2623.2673784881767,2815.5554971610754,3206.948527631189,3584.236589705446,2829.6604655569313,2980.5756903866345
26.04.2019 0:00,3389.0360886660856,2905.346002969236,2769.544253900869,2535.659451107605,2880.6806753661726,3219.584284232781,2541.777066499564,2677.338510046208
26.04.2019 1:00,2963.251285835094,2656.343585755785,2466.418917770765,2297.6077481954107,2518.76359295983,2815.0887215433395,2222.4384643763206,2340.9685158097245
26.04.2019 2:00,2594.274145042594,2402.479216383457,2424.1846138164265,2153.2463891838097,2205.1330232862047,2464.5604377904638,1945.7056087819453,2049.4765745836494
26.04.2019 3:00,2266.844068698743,2179.4354467347093,2204.4841827539108,2123.1679203734448,1926.8174583939312,2153.5018652638055,1700.133051524057,1790.806814272007
26.04.2019 4:00,2226.406854032052,2159.824678020408,2116.1433077287647,2170.734569181167,1892.445825927244,2115.086511330449,1669.805140524039,1758.861414685321
26.04.2019 5:00,2317.3708735360347,2228.434392536895,2093.5856295379226,2223.405197119669,1969.7652425056294,2201.5023298592328,1738.028155152026,1830.7229900934674
26.04.2019 6:00,2410.973148252044,2273.366207370499,2129.370991725649,2257.134304444701,2049.3271760142375,2290.424490839442,1808.2298611890333,1904.668787119115
26.04.2019 7:00,2476.9184294434253,2325.1430080942705,2121.107488267986,2315.7748447661106,2105.3806650269116,2353.072507971254,1857.688822082569,1956.7655592603062
26.04.2019 8:00,2574.120334910009,2382.893819655402,2222.8876610066204,2387.6777850393173,2188.002284673508,2445.4143181645086,1930.590251182507,2033.5550645789074
26.04.2019 9:00,2767.314122479963,2517.4195850152164,2169.406032243642,2567.2840125272005,2352.2170041079685,2628.9484163559646,2075.4855918599724,2186.1781567591706
26.04.2019 10:00,3018.864097910999,2692.100147107028,2315.782512391459,2667.128768620866,2566.034483224349,2867.920893015449,2264.1480734332495,2384.9026373496895
26.04.2019 11:00,3241.981939949871,2863.774870899124,2331.8510777204147,2829.917199004881,2755.6846489573904,3079.8828429523774,2431.4864549624035,2561.1657325603983
26.04.2019 12:00,3361.2212778942894,2969.0045202130564,2355.8989033836124,2858.1352463862318,2857.038086210146,3193.160213999575,2520.9159584207173,2655.364809536489
26.04.2019 13:00,3578.3944421244823,3115.369734795923,2430.9358710901392,2894.898825374656,3041.63527580581,3399.4747200182583,2683.795831593362,2826.931609278341
26.04.2019 14:00,3760.9699274559416,3150.4842525973127,2593.096445018716,3192.6310097399755,3196.8244383375504,3572.9214310831444,2820.727445591956,2971.166242690194
26.04.2019 15:00,4239.818085715709,3501.384036797551,2517.2764669536245,3573.0080219862857,3603.845372858352,4027.827181429923,3179.863564286781,3349.45628771541
26.04.2019 16:00,4775.266717580197,3884.861664799964,3007.005939604716,3717.058271670927,4058.9767099431674,4536.503381701187,3581.4500381851476,3772.460706888356
26.04.2019 17:00,5005.377494849212,4152.9985716639885,3132.4095025695333,3509.491246017782,4254.57087062183,4755.108620106751,3754.033121136909,3954.248220930878
26.04.2019 18:00,4933.157696653325,4106.576806806446,3317.872300517097,3413.639823793403,4193.184042155326,4686.499811820659,3699.8682724899936,3897.1945803561266
26.04.2019 19:00,4474.390788760557,3777.4777052975887,3269.908182996281,3093.1664675761267,3803.2321704464734,4250.67124932253,3355.7930915704183,3534.7687231208406
26.04.2019 20:00,4128.9969034096775,3532.3382297698417,2773.6090595227893,3069.696515242843,3509.6473678982256,3922.5470582391936,3096.747677557258,3261.9075536936452
26.04.2019 21:00,3974.909892922794,3382.400892833404,2883.946384047153,2968.5026949241774,3378.673408984375,3776.164398276654,2981.182419692095,3140.1788154090073
26.04.2019 22:00,3816.6058054807454,3220.508549691886,2870.014550960308,2930.677407815196,3244.1149346586335,3625.775515206708,2862.454354110559,3015.118586329789
26.04.2019 23:00,3761.427103315096,3200.69253205763,2582.9434537732395,2668.7122157984504,3197.2130378178313,3573.355748149341,2821.0703274863217,2971.5274116189257
27.04.2019 0:00,3485.766942501094,3024.6905318812323,2598.014982016096,2810.846827489063,2962.9019011259297,3311.4785953760393,2614.3252068758206,2753.7558845758645
27.04.2019 1:00,3382.335175216217,2976.1594864235603,2549.771681052049,2484.519689383882,2874.9848989337843,3213.218416455406,2536.751381412163,2672.0447884208115
27.04.2019 2:00,2945.5931533096937,2648.8573560622367,2385.536981897575,2355.654970921146,2503.7541803132394,2798.313495644209,2209.1948649822702,2327.018591114658
27.04.2019 3:00,2623.423871289901,2434.277723947959,2337.0842748226924,2221.1467779298505,2229.910290596416,2492.2526777254056,1967.5679034674258,2072.504858319022
27.04.2019 4:00,2448.3577484978487,2308.4987426693324,2211.0957557954944,2244.880823932515,2081.104086223171,2325.9398610729563,1836.2683113733865,1934.2026213133006
27.04.2019 5:00,2454.50544355167,2318.326328073441,2189.8429014032968,2352.9238539709963,2086.3296270189194,2331.7801713740864,1840.8790826637523,1939.0593004058194
27.04.2019 6:00,2678.8363454421133,2462.583334909487,2159.8750896283645,2409.307986795925,2277.010893625796,2544.8945281700076,2009.127259081585,2116.2807128992695
27.04.2019 7:00,2826.8142693753057,2577.5232757962485,2237.4696278148194,2599.878017931074,2402.79212896901,2685.4735559065402,2120.1107020314794,2233.1832728064915
27.04.2019 8:00,3001.3217686267985,2680.910294889979,2248.206327576784,2691.297097858409,2551.123503332779,2851.2556801954584,2250.991326470099,2371.044197215171
27.04.2019 9:00,3322.8068992546096,2949.234929896316,2378.100110761636,2932.424267137466,2824.385864366418,3156.666554291879,2492.105174440957,2625.0174504111415
27.04.2019 10:00,3656.289436377485,3181.9831368507994,2539.3778908279114,3010.4082646842908,3107.846020920862,3473.4749645586103,2742.2170772831137,2888.468654738213
27.04.2019 11:00,4003.243641104585,3358.482015857815,2681.705070998044,3309.4522903205034,3402.7570949388974,3803.0814590493555,3002.4327308284387,3162.562476472622
27.04.2019 12:00,4290.814291166139,3543.753026244298,2822.105897782204,3442.831190754145,3647.192147491218,4076.2735766078317,3218.1107183746044,3389.74329002125
27.04.2019 13:00,4480.170142265526,3723.042843092736,2946.7332620356456,3628.866621387687,3808.144620925697,4256.16163515225,3360.1276066991445,3539.334412389766
27.04.2019 14:00,4678.809486650149,3922.632134547859,2990.281326236476,3667.499165010049,3976.9880636526264,4444.869012317641,3509.1071149876116,3696.2594944536177
27.04.2019 15:00,4877.908264136832,3892.5206274505376,3073.7698951563107,3482.8903638039747,4146.222024516307,4634.01285092999,3658.431198102624,3853.5475286680976
27.04.2019 16:00,4907.829535522159,4102.019552950244,2942.250696407448,3740.7950648868937,4171.655105193835,4662.438058746051,3680.872151641619,3877.185333062506
27.04.2019 17:00,5187.793797890756,4159.332877294274,2944.6963405671568,3782.8181084585,4409.624728207143,4928.404107996218,3890.845348418067,4098.357100333697
27.04.2019 18:00,5418.736643920902,4230.0169885798105,3014.1768755797184,3621.506580725871,4605.926147332766,5147.799811724856,4064.0524829406763,4280.801948697513
27.04.2019 19:00,5157.366971797983,4153.58694023503,3314.0144881957985,3493.68607247824,4383.761926028285,4899.498623208084,3868.025228848487,4074.3199077204067
27.04.2019 20:00,4789.290923443564,3966.268943527749,3089.902533531843,3332.309351766976,4070.897284927029,4549.826377271385,3591.9681925826726,3783.5398295204154
27.04.2019 21:00,4488.870428890354,3656.0588268300426,3221.280493705631,3257.888701699106,3815.5398645568007,4264.426907445836,3366.6528216677652,3546.2076388233795
27.04.2019 22:00,4234.764346861549,3582.46133040698,2977.62523477777,3052.7030645510213,3599.549694832316,4023.026129518471,3176.0732601461614,3345.463834020624
27.04.2019 23:00,4112.47792063128,3379.34581983659,2905.503862331914,2846.7522991472865,3495.6062325365874,3906.8540245997156,3084.3584404734597,3248.857557298711
28.04.2019 0:00,4047.405101702839,3364.408257995417,2972.7633618049385,3041.874743983873,3440.294336447413,3845.034846617697,3035.5538262771292,3197.4500303452432
28.04.2019 1:00,3704.571961478746,3168.397224166892,2879.1029459239026,2734.028712194135,3148.8861672569337,3519.3433634048083,2778.4289711090596,2926.6118495682094
28.04.2019 2:00,3313.6558026622024,2913.1051793909974,2670.6167389606626,2499.342174759117,2816.607432262872,3147.973012529092,2485.241851996652,2617.78808410314
28.04.2019 3:00,2907.511570049538,2607.924175532929,2537.182873251643,2318.7412083520085,2471.3848345421075,2762.135991547061,2180.6336775371537,2296.934140339135
28.04.2019 4:00,2656.097261403841,2458.056894843105,2293.563184594609,2404.156986450635,2257.682672193265,2523.2923983336486,1992.0729460528808,2098.3168365090346
28.04.2019 5:00,2646.8554533859888,2457.169448445365,2267.1282574157226,2493.9547346643644,2249.8271353780906,2514.5126807166894,1985.1415900394916,2091.0158081749314
28.04.2019 6:00,2821.332021301353,2552.1384862775494,2301.4796727050534,2482.486412476016,2398.13221810615,2680.265420236285,2115.9990159760146,2228.852296828069
28.04.2019 7:00,2975.503701117469,2666.0722921317715,2311.693974957981,2722.67053136866,2529.178145949849,2826.7285160615957,2231.627775838102,2350.6479238828006
28.04.2019 8:00,3191.728429701013,2837.57424299663,2334.72354528726,2861.314107580293,2712.969165245861,3032.142008215962,2393.79632227576,2521.4654594638005
28.04.2019 9:00,3598.067756040383,3119.524204215013,2360.00117593258,3107.256881570071,3058.3575926343256,3418.1643682383637,2698.5508170302874,2842.4735272719026
28.04.2019 10:00,3966.485661169844,3369.7788610642538,2444.4180043601045,3225.390707800445,3371.5128119943674,3768.161378111352,2974.864245877383,3133.523672324177
28.04.2019 11:00,4185.852709207511,3573.387720645701,2633.5969062509707,3407.675751332099,3557.9748028263843,3976.5600737471354,3139.3895319056332,3306.823640273934
28.04.2019 12:00,4312.8687324395205,3573.2007933552595,2877.5475400378577,3447.001036897589,3665.938422573592,4097.225295817544,3234.65154932964,3407.1662986272213
28.04.2019 13:00,4377.90506674063,3741.9365415325024,2915.407037607205,3495.975069811061,3721.219306729535,4159.009813403598,3283.4288000554725,3458.5450027250977
28.04.2019 14:00,4747.66066796483,3813.395766914476,3070.635159250852,3802.9376582008817,4035.5115677701056,4510.277634566589,3560.7455009736227,3750.6519276922163
28.04.2019 15:00,5157.332732969211,4217.999216630575,2796.274325676903,3901.882526522827,4383.732823023829,4899.466096320751,3867.9995497269083,4074.292859045677
28.04.2019 16:00,5544.759815983129,4552.901729963216,3122.997444431645,3927.2058949948487,4713.045843585659,5267.521825183972,4158.5698619873465,4380.360254626672
28.04.2019 17:00,5825.058456941402,4652.8618564968165,3250.2463541092748,3901.247276810853,4951.299688400191,5533.805534094332,4368.793842706052,4601.796180983708
28.04.2019 18:00,5778.964700012193,4683.262975208048,3722.527427281899,4009.9475990191095,4912.119995010364,5490.016465011583,4334.223525009145,4565.382113009633
28.04.2019 19:00,5412.025097215426,4447.499891084342,3094.75845798665,3837.872839235477,4600.221332633112,5141.423842354655,4059.0188229115697,4275.499826800187
28.04.2019 20:00,5354.660501913171,4170.279706507511,3416.592833697109,3800.488001650567,4551.461426626195,5086.927476817513,4015.9953764348784,4230.181796511405
28.04.2019 21:00,5115.687488942556,4123.872419040796,3178.084801523544,3356.335594054438,4348.334365601173,4859.903114495428,3836.765616706917,4041.3931162646195
28.04.2019 22:00,4784.2788226428365,3964.437199636881,2924.55874586608,3468.0828784770374,4066.636999246411,4545.064881510694,3588.2091169821274,3779.580269887841
28.04.2019 23:00,4371.74051306211,3630.2756436388217,2873.8219744209573,3150.1196517650187,3715.9794361027934,4153.153487409004,3278.8053847965825,3453.675005319067
29.04.2019 0:00,3961.15094202156,3361.129070273804,2804.858939456728,2776.4418532645386,3366.978300718326,3763.093394920482,2970.86320651617,3129.3092441970325
29.04.2019 1:00,3508.343812073291,3022.4903528994187,2620.220109084423,2659.2972582059665,2982.0922402622973,3332.9266214696263,2631.2578590549683,2771.5916115379
29.04.2019 2:00,3172.126438277926,2795.413245214871,2691.1569037563368,2390.026379329101,2696.307472536237,3013.5201163640295,2379.0948287084443,2505.9798862395614
29.04.2019 3:00,2808.14111769032,2549.5633906089606,2479.012470292489,2334.0119809895887,2386.9199500367718,2667.734061805804,2106.1058382677397,2218.4314829753525
29.04.2019 4:00,2604.213835167104,2419.829912243326,2231.807953029026,2384.010915543972,2213.5817598920385,2474.0031434087487,1953.1603763753283,2057.3289297820124
29.04.2019 5:00,2661.8356622679053,2479.46307441088,2192.1986115738496,2453.871660297815,2262.560312927719,2528.74387915451,1996.3767467009288,2102.8501731916454
29.04.2019 6:00,2773.1370664894657,2527.818382287556,2299.5574155569616,2433.476811755057,2357.166506516046,2634.480213164992,2079.8527998670993,2190.778282526678
29.04.2019 7:00,2768.774522685446,2518.9608994357623,2270.214345694831,2428.906697955161,2353.458344282629,2630.3357965511736,2076.5808920140844,2187.3318729215025
29.04.2019 8:00,2849.8343226536394,2600.819039329266,2277.529628805281,2505.6893656883703,2422.3591742555936,2707.3426065209574,2137.3757419902295,2251.3691148963753
29.04.2019 9:00,3026.4774117055304,2666.825711837232,2330.1510896929112,2659.836430681232,2572.5057999497008,2875.1535411202535,2269.8580587791475,2390.917155247369
29.04.2019 10:00,3252.6831045561594,2841.3461653709483,2450.7032765766216,2883.5970016515803,2764.7806388727354,3090.0489493283512,2439.5123284171195,2569.619652599366
29.04.2019 11:00,3500.4075463660265,3023.8839929038463,2414.072101994682,3413.2724377200766,2975.3464144111226,3325.387169047725,2625.30565977452,2765.3219616291613
29.04.2019 12:00,4404.258791211767,3640.218699257708,2644.643799665454,3384.938508802595,3743.6199725300016,4184.045851651178,3303.194093408825,3479.364445057296
29.04.2019 13:00,4447.045114327602,3649.073654271917,2938.695244174948,3511.9344624480277,3779.988347178462,4224.692858611222,3335.2838357457017,3513.165640318806
29.04.2019 14:00,4736.553178348329,3805.687910948877,2929.4044906924973,3801.6470927519367,4026.0702015960796,4499.725519430913,3552.414883761247,3741.8770108951803
29.04.2019 15:00,5097.884724808496,4257.081509688774,2934.478132695006,4212.529128296506,4333.202016087222,4842.990488568071,3823.4135436063716,4027.3289325987116
29.04.2019 16:00,5605.469533561007,4459.502608409463,3144.3391869928,4123.6978638188375,4764.6491035268555,5325.196056882956,4204.102150170755,4428.320931513195
29.04.2019 17:00,5859.638508163962,4758.664370841708,3628.755842859654,3970.208772486087,4980.692731939367,5566.656582755763,4394.728881122972,4629.11442144953
29.04.2019 18:00,5812.223848103562,4717.504538027059,3398.6042979894364,4164.570754637475,4940.390270888028,5521.612655698384,4359.167886077672,4591.656840001814
29.04.2019 19:00,5435.885341678599,4349.968063171065,3276.968748889726,3911.503131014318,4620.502540426809,5164.0910745946685,4076.914006258949,4294.349419926093
29.04.2019 20:00,5129.7370140094645,4242.632926040697,3524.598865168738,3631.8238214341695,4360.276461908044,4873.250163308991,3847.3027605070984,4052.492241067477
29.04.2019 21:00,4800.134540168576,3899.89695783621,3056.9777709440814,3335.385953358385,4080.114359143289,4560.127813160147,3600.100905126432,3792.1062867331752
29.04.2019 22:00,4603.194623747364,3850.297414858108,3229.0101603893986,3227.491558755936,3912.7154301852593,4373.034892559996,3452.395967810523,3636.5237527604177
29.04.2019 23:00,4350.404420051342,3532.492110887428,2848.004521466049,3169.8350404906814,3697.8437570436404,4132.8841990487745,3262.8033150385063,3436.81949184056
30.04.2019 0:00,3671.588582233881,3224.512829524285,2746.057979839992,2797.782858767204,3120.850294898799,3488.009153122187,2753.691436675411,2900.554979964766
30.04.2019 1:00,3335.2033797739914,2876.435259605283,2697.8513500878357,2463.4471177259,2834.9228728078924,3168.4432107852917,2501.4025348304936,2634.8106700214535
30.04.2019 2:00,2849.799476218021,2582.4854309737084,2455.453932323887,2336.691152938001,2422.3295547853177,2707.30950240712,2137.349607163516,2251.3415862122365
30.04.2019 3:00,2573.0838287610586,2383.731540305833,2364.3396038333813,2236.2586904496734,2187.1212544469,2444.4296373230054,1929.812871570794,2032.7362247212363
30.04.2019 4:00,2416.937183435145,2297.0858484980918,2169.0760344754963,2270.1869016454,2054.3966059198733,2296.0903242633876,1812.7028875763588,1909.3803749137646
30.04.2019 5:00,2484.702953237647,2334.7438317296933,2181.877450428632,2341.166919507349,2111.9975102519998,2360.4678055757645,1863.527214928235,1962.915333057741
30.04.2019 6:00,2621.5217783937987,2405.841958663376,2214.443845014774,2331.9688854355995,2228.293511634729,2490.445689474109,1966.141333795349,2071.002204931101
30.04.2019 7:00,2579.059670478822,2403.9409381061487,2242.289251705572,2370.232580534365,2192.200719906999,2450.106686954881,1934.2947528591167,2037.4571396782696
30.04.2019 8:00,2695.9840274310427,2499.3161975497173,2191.4454704584177,2456.0372888311167,2291.586423316386,2561.1848260594907,2021.988020573282,2129.8273816705237
30.04.2019 9:00,2865.85715223554,2568.793271188918,2203.6650733119445,2638.3089317220683,2435.978579400209,2722.564294623763,2149.392864176655,2264.0271502660767
30.04.2019 10:00,3064.107884224401,2718.289230207321,2362.7321759985957,2644.190295275931,2604.491701590741,2910.902490013181,2298.080913168301,2420.645228537277
30.04.2019 11:00,3248.7992439766244,2893.608323463192,2359.684767964456,2878.7301017663485,2761.4793573801308,3086.359281777793,2436.5994329824684,2566.5514027415334
30.04.2019 12:00,3391.994242454784,3006.864140777907,2503.536025758759,2877.5958731285696,2883.1951060865663,3222.3945303320447,2543.995681841088,2679.6754515392795
30.04.2019 13:00,3684.7662530690186,3116.8723313319488,2608.250759461877,3202.007376300708,3132.0513151086657,3500.5279404155676,2763.574689801764,2910.965339924525
30.04.2019 14:00,3958.990990700101,3387.8854134995045,2548.7333839711378,3247.888179960008,3365.142342095086,3761.041441165096,2969.2432430250756,3127.60288265308
30.04.2019 15:00,4442.820432435605,3651.408237598684,2912.232568102055,3580.3062038807243,3776.397367570264,4220.679410813825,3332.1153243267036,3509.828141624128
30.04.2019 16:00,5112.085963562875,4076.8962370594586,3062.586915863999,3767.907801859037,4345.273069028443,4856.481665384731,3834.064472672156,4038.5479112146713
30.04.2019 17:00,5469.958273039185,4392.889518377982,3286.9060835938158,3881.551705099155,4649.464532083307,5196.460359387225,4102.468704779389,4321.2670357009565
30.04.2019 18:00,5431.802904083112,4292.885877181434,3362.609483781068,3683.820190694106,4617.032468470645,5160.212758878955,4073.8521780623337,4291.124294225659
30.04.2019 19:00,5052.132682386033,4096.595407449593,2969.510454417925,3372.3284951147807,4294.312780028127,4799.526048266731,3789.0995117895245,3991.184819084966
30.04.2019 20:00,4706.490697498964,3957.951646751576,2926.005615491711,3410.188006792644,4000.5170928741195,4471.166162624016,3529.8680231242233,3718.127651024182
30.04.2019 21:00,4497.823758446955,3690.043955140861,2822.410398165702,3126.6093346050325,3823.1501946799117,4272.932570524607,3373.3678188352164,3553.280769173095
30.04.2019 22:00,4303.953584280657,3533.0339648765084,2701.3329741908183,3243.2848459857496,3658.3605466385584,4088.755905066624,3227.9651882104927,3400.1233315817194
30.04.2019 23:00,4049.51772872022,3387.6886451474466,2990.170872694651,2883.954657330327,3442.090069412187,3847.041842284209,3037.138296540165,3199.119005688974
01.05.2019 0:00,3483.852981759665,3081.8228661428275,2642.484870896604,2615.0389336804383,2961.2750344957153,3309.6603326716818,2612.889736319749,2752.2438555901354
01.05.2019 1:00,3013.1388385153177,2694.190978997923,2509.285828224056,2400.4471331600303,2561.16801273802,2862.4818965895515,2259.854128886488,2380.379682427101
01.05.2019 2:00,2680.792202582061,2452.7594249701915,2329.261645051836,2073.337928332991,2278.6733721947517,2546.7525924529577,2010.5941519365456,2117.825840039828
01.05.2019 3:00,2140.645667068341,2096.0948962069247,2275.671642197342,2000.0,1819.5488170080898,2033.6133837149239,1605.4842503012558,1691.1100769839895
01.05.2019 4:00,2000.0,2000.0,2052.03511269927,2110.244509307116,1700.0,1900.0,1500.0,1580.0
01.05.2019 5:00,2226.1962891060166,2157.347668979482,2000.0,2235.676580666706,1892.2668457401141,2114.8864746507156,1669.6472168295124,1758.6950683937532
01.05.2019 6:00,2429.9615138730333,2284.4506795577804,2096.630829593389,2238.62716356252,2065.467286792078,2308.4634381793817,1822.471135404775,1919.6695959596964
01.05.2019 7:00,2413.6433651710704,2279.2845966800737,2119.0011487600063,2272.203673149501,2051.5968603954097,2292.9611969125167,1810.2325238783028,1906.7782584851457
01.05.2019 8:00,2527.4051332928707,2380.951981532396,2124.302450527749,2364.22707745262,2148.29436329894,2401.0348766282273,1895.5538499696531,1996.650055301368
01.05.2019 9:00,2755.2676149128424,2505.8783484172727,2199.6850045862925,2556.9830537779085,2341.977472675916,2617.5042341672,2066.450711184632,2176.6614157811455
01.05.2019 10:00,2932.8774792333816,2672.7078213171253,2321.079314808356,2660.874558275096,2492.9458573483744,2786.2336052717123,2199.658109425036,2316.9732085943715
01.05.2019 11:00,3179.764262771243,2795.25944250263,2374.94357723105,2664.8612116658924,2702.7996233555564,3020.7760496326805,2384.8231970784323,2512.013767589282
01.05.2019 12:00,3271.990789671637,2878.819750049743,2374.8625873911446,2796.206489857165,2781.1921712208914,3108.391250188055,2453.993092253728,2584.872723840593
01.05.2019 13:00,3506.566195588817,3023.169333537852,2589.709463125093,3021.3104075001565,2980.5812662504945,3331.237885809376,2629.924646691613,2770.187294515166
01.05.2019 14:00,3853.224816317636,3242.455428290403,2652.634723497552,3265.2886553309054,3275.2410938699904,3660.563575501754,2889.918612238227,3044.0476048909327
01.05.2019 15:00,4307.006883204547,3576.3604299713124,2641.966709145212,3712.240208021272,3660.955850723865,4091.6565390443197,3230.2551624034104,3402.5354377315925
01.05.2019 16:00,4840.389166800123,3940.3819865843607,2693.488572193818,3629.659325479665,4114.330791780105,4598.369708460117,3630.2918751000925,3823.9074417720976
01.05.2019 17:00,5216.622885595406,4181.981322410997,2799.864962156566,3588.5697939537818,4434.129452756095,4955.791741315636,3912.467164196554,4121.132079620371
01.05.2019 18:00,5139.082343856407,4212.976959149742,3234.367811989437,3688.005988807549,4368.2199922779455,4882.128226663586,3854.3117578923047,4059.8750516465616
01.05.2019 19:00,4793.022952485874,4015.8698339322536,2922.024924604452,3282.076698342144,4074.069509612993,4553.37180486158,3594.767214364406,3786.488132463841
01.05.2019 20:00,4564.532948450596,3720.1332972067594,2907.885572493142,3259.2362936547806,3879.853006183007,4336.306301028067,3423.3997113379473,3605.981029275971
01.05.2019 21:00,4215.06579585685,3466.0900808135348,2921.4999710884063,3201.858106399378,3582.8059264783224,4004.3125060640073,3161.2993468926375,3329.9019787269117
01.05.2019 22:00,3925.0976373250633,3400.029239300392,2785.765914337423,3036.283134431414,3336.3329917263036,3728.8427554588097,2943.8232279937974,3100.8271334868
01.05.2019 23:00,3851.043148078445,3286.0654592082387,2786.192546167168,2926.8745551703587,3273.386675866678,3658.4909906745224,2888.282361058834,3042.3240869819715
02.05.2019 0:00,3440.596043871402,3013.2836892076984,2545.0514032224937,2586.6969091745696,2924.5066372906917,3268.566241677832,2580.447032903551,2718.070874658408
02.05.2019 1:00,3026.6270099598128,2704.0668915004508,2624.835025674445,2312.4300598859973,2572.6329584658406,2875.295659461822,2269.9702574698595,2391.035337868252
02.05.2019 2:00,2640.096860067446,2427.019464259777,2456.9589929826866,2128.140218565921,2244.082331057329,2508.0920170640734,1980.0726450505845,2085.6765194532823
02.05.2019 3:00,2249.843949496059,2174.3010683544094,2186.0634362007,2115.823178173648,1912.36735707165,2137.351752021256,1687.3829621220443,1777.3767201018866
02.05.2019 4:00,2220.434352618978,2155.3718834085707,2097.42059265272,2169.658535868542,1887.3691997261315,2109.4126349880294,1665.3257644642335,1754.1431385689928
02.05.2019 5:00,2331.8327299696048,2223.4895078604995,2064.4355830921763,2245.155818122879,1982.057820474164,2215.2410934711243,1748.8745474772036,1842.147856675988
02.05.2019 6:00,2471.519869855262,2330.6599134901094,2119.914250319748,2277.5252443682543,2100.791889376973,2347.943876362499,1853.6399023914466,1952.5006971856571
02.05.2019 7:00,2505.375703675674,2342.2022265066034,2141.3852347013794,2334.21702015984,2129.5693481243225,2380.10691849189,1879.0317777567552,1979.2468059037824
02.05.2019 8:00,2625.660918431145,2426.071031760381,2153.005694869142,2490.172969013884,2231.811780666473,2494.3778725095876,1969.2456888233587,2074.2721255606048
02.05.2019 9:00,2824.7710678309486,2570.9400927701786,2178.026539486272,2583.5922215258347,2401.055407656306,2683.532514439401,2118.5783008732114,2231.5691435864496
02.05.2019 10:00,3015.5778864007643,2673.5802576904443,2283.492356209064,2753.277867917743,2563.2412034406498,2864.798992080726,2261.6834148005732,2382.3065302566038
02.05.2019 11:00,3231.928784867221,2835.030773708886,2274.933515470388,2750.832395322784,2747.1394671371377,3070.33234562386,2423.946588650416,2553.223740045105
02.05.2019 12:00,3345.45091426854,2910.6761478350527,2497.326837672309,2706.8562550679326,2843.633277128259,3178.178368555113,2509.088185701405,2642.906222272147
02.05.2019 13:00,3417.995352590664,3003.8599493355323,2594.8417322976934,2897.6310501026264,2905.2960497020645,3247.0955849611305,2563.496514442998,2700.2163285466245
02.05.2019 14:00,3718.227860536861,3179.691885869568,2425.3386421088267,3376.000062866996,3160.4936814563316,3532.316467510018,2788.670895402646,2937.4000098241204
02.05.2019 15:00,4205.239981263923,3558.7608996369977,2477.133149529084,3408.127925950336,3574.4539840743346,3994.9779822007267,3153.9299859479424,3322.1395851984994
02.05.2019 16:00,4720.610452394171,3813.639709373911,2819.275932153585,3696.843068122559,4012.5188845350453,4484.5799297744625,3540.457839295628,3729.2822573913954
02.05.2019 17:00,5177.840948651379,4207.167833268858,2978.2776516328786,3779.421017641973,4401.164806353672,4918.94890121881,3883.3807114885344,4090.49434943459
02.05.2019 18:00,5167.409962496442,4191.418264647044,2900.7927721352653,3561.1029972332863,4392.298468121976,4909.03946437162,3875.5574718723315,4082.2538703721893
02.05.2019 19:00,4918.841692568969,3964.120029734271,2989.0678206075663,3335.9509695263,4181.015438683624,4672.899607940521,3689.1312694267267,3885.8849371294855
02.05.2019 20:00,4620.852172169762,3812.677288277496,3284.027508538833,3151.926445521921,3927.7243463442974,4389.8095635612735,3465.639129127321,3650.473216014112
02.05.2019 21:00,4118.475439485487,3510.4180892174727,3136.988427829977,3132.0364560233984,3500.704123562664,3912.5516675112126,3088.8565796141156,3253.595597193535
02.05.2019 22:00,3910.671095120065,3294.2604976932757,2716.774170021528,2989.493182760751,3324.070430852055,3715.1375403640614,2933.0033213400484,3089.4301651448513
02.05.2019 23:00,3779.2184704104575,3182.6720994457078,2543.200127384052,2763.7447158810983,3212.335699848889,3590.2575468899345,2834.413852807843,2985.5825916242616
